,id_user,timestamp,source,message,categories
2688,16664,2024-12-24,livechat,So I deposited over $50 for the bonus mania three spend whatever that you guys give for 50 year over deposit and after being deposited you guys deducted 40 something since you guys have done this before last time I had to say something before you guys put my damn bonus on there. I’m sick of this happening. Please rectify it now.,spin_issue money_issue
2689,16773,2024-12-24,livechat,Can you Verify my Account?😅🫶🏻,account_issue
2690,16808,2024-12-24,livechat,You guys fucking blow,undefined
2691,17343,2024-12-24,livechat,hi i have been an avid user of ur site or years now ad have recruited many freiends im on vacatio r in the states and my account deacrtivated mid playing,spin_issue game_issue account_issue
2692,16231,2024-12-24,livechat,Ok so is there an incoming transaction to my new Bitcoin address,money_issue
2693,17054,2024-12-24,livechat,"Hi, please erase my account",account_issue
2694,16012,2024-12-24,livechat,I’m also going to need a profit and loss,undefined
2695,15917,2024-12-24,livechat,"No interac showing on it, how can i have a VPN?",undefined
2696,17126,2024-12-24,livechat,"Hey, so I have a bonus code and it says it is valid but it's not showing up",money_issue
2697,15122,2024-12-24,livechat,close my account permanently,account_issue
2698,15496,2024-12-24,livechat,permanently,undefined
2699,16269,2024-12-24,livechat,Only that thank you :),undefined
2700,17239,2024-12-24,livechat,My free spin codes aren’t working can you please add my free spins,spin_issue
2701,16470,2024-12-24,livechat,That was a typo last one,money_issue
2702,17400,2024-12-24,livechat,What is the minimum deposit?,money_issue
2703,16683,2024-12-24,livechat,Verification,undefined
2704,16778,2024-12-24,livechat,The description says second chance and the monday spins those are both from deposits and I would’ve been eligible for the same or more if you’re saying it goes by eligibility,spin_issue money_issue
2705,15937,2024-12-24,livechat,if I actually deposit and I have been vip if we are going off eligibility not the game and email etc why wasn’t I given the same amount if spins,money_issue spin_issue game_issue account_issue
2706,16788,2024-12-24,livechat,100 free spins,spin_issue
2707,17211,2024-12-24,livechat,how about a bonus ? \nYes I can see my promo page,money_issue
2708,16646,2024-12-24,livechat,it was a self exclusion,undefined
2709,16068,2024-12-24,livechat,for example $180 for a deposit of $90 but it didn’t work out like that this time,money_issue
2710,16212,2024-12-24,livechat,i dont remember,undefined
2711,16083,2024-12-24,livechat,it is difficult for me to find first game,money_issue game_issue
2712,17163,2024-12-24,livechat,ive tried it a couple of times,undefined
2713,18040,2024-12-24,livechat,Hi I made a deposit and it's not showing up on my account and it alre,money_issue account_issue
2714,12008,2024-12-24,livechat,can i whitdraw from the netherlands,undefined
2715,18803,2024-12-24,livechat,Need to change my email,account_issue
2716,15401,2024-12-24,livechat,Hello I just sent a deposit,money_issue
2717,18125,2024-12-24,livechat,No auto spin is not on it’s your games even the games that don’t have a speed setting is doing that,spin_issue game_issue
2718,5584,2024-12-24,livechat,Ty for your time,undefined
2719,18872,2024-12-24,livechat,See I told u I know how to use those tiny bets lol,undefined
2720,17680,2024-12-24,livechat,i got uphold to play,game_issue
2721,18309,2024-12-24,livechat,manh times still no response,undefined
2722,17893,2024-12-24,livechat,"Hello, i uploaded a document, its an ownership letter from skrill",undefined
2723,16050,2024-12-24,livechat,id like some cashback thanks,money_issue
2724,17695,2024-12-24,livechat,My withdrawal has been pending for the last couple of hours all documents have been provided,undefined
2725,3882,2024-12-25,telegram,Just keeps saying contact support,undefined
2726,2925,2024-12-25,telegram,Just kind of wondering what is taking so long on my deposit,money_issue
2727,17451,2024-12-25,livechat,Ok one second,money_issue
2728,18597,2024-12-25,livechat,the sign on promo,spin_issue
2729,17900,2024-12-25,livechat,Need h3lp with my payout,undefined
2730,16338,2024-12-25,livechat,I keep trying to use these free spins but it won't it just keeps rerouting me and it won't load them,spin_issue
2731,18087,2024-12-25,livechat,Keep grtting errors everytime i get a bonus smh,money_issue
2732,18567,2024-12-25,livechat,trying to use my weekly freespins but there is some sort of a glitch happening,spin_issue
2733,18396,2024-12-25,livechat,sk idk what else to do,undefined
2734,17906,2024-12-25,livechat,yes and i was nit doneyet,undefined
2735,18205,2024-12-25,livechat,Isn't there an immersive table on your site? Sir,undefined
2736,18239,2024-12-25,livechat,or are considered applicable,undefined
2737,17746,2024-12-25,livechat,no spins in my current sets,spin_issue
2738,18181,2024-12-25,livechat,Why I can't play these free spins that was in my email,spin_issue game_issue account_issue
2739,18547,2024-12-25,livechat,Christmaseve,undefined
2740,18003,2024-12-25,livechat,And of course I'm going to deposit some as well after withdrawal,money_issue
2741,7219,2024-12-25,livechat,I revieved 50 free spins and I went to activate it and they won't play,spin_issue game_issue
2742,18306,2024-12-25,livechat,I usually receive a verification email to say it has been approved,account_issue
2743,7630,2024-12-25,livechat,That's all it does won't let me even began the free playa,spin_issue game_issue
2744,18403,2024-12-25,livechat,Again I made a deposit n it still hasn't showed up in the que,money_issue
2745,18042,2024-12-25,livechat,Last time it took a while to show up but it thi oong,undefined
2746,11584,2024-12-25,livechat,"You're welcome, thank you again!",undefined
2747,17531,2024-12-25,livechat,Ii recognized i was given one game option for two games and three game options for the other.  Now I don’t see the three game option up at all.,money_issue game_issue
2748,9675,2024-12-25,livechat,Ok can you check for me I can't find it anywhere,money_issue
2749,1890,2024-12-25,livechat,It's says it's confirmed on the blockchain,undefined
2750,18046,2024-12-25,livechat,Ohhh I thought u have to win more then 333,undefined
2751,17627,2024-12-25,livechat,It did I watched it,undefined
2752,18204,2024-12-25,livechat,ohhhh wowwwww,undefined
2753,18742,2024-12-25,livechat,I was wondering y my I’d is still accepted it’s been hours,undefined
2754,18980,2024-12-25,livechat,after those spins i canceled a different active bonus that i had for ETH which it said id have the 0.00137 remaining if i canceled the other bonus but it took it all,spin_issue money_issue account_issue
2755,18421,2024-12-25,livechat,See can I please verify and separate the accounts emails please,account_issue
2756,17921,2024-12-25,livechat,My deposit is still pending,money_issue
2757,18247,2024-12-25,livechat,no worries! thank you for your time!,undefined
2758,18668,2024-12-25,livechat,Oh would have left it as it is.,undefined
2759,918,2024-12-25,telegram,Oh wait it’s fixed. Thank you.,undefined
2760,18958,2024-12-25,livechat,i don’t use it and unable to access it,account_issue
2761,18597,2024-12-25,livechat,Payment account used by another  user,account_issue
2762,18313,2024-12-25,livechat,I can not access that email anymore,account_issue
2763,19123,2024-12-25,livechat,From all the deposits i made i only got the spin once,spin_issue money_issue
2764,17868,2024-12-25,livechat,Why do I have to deposit so much,money_issue
2765,14783,2024-12-25,livechat,It's costing you more business than you know,undefined
2766,13482,2024-12-25,livechat,Merry Christmas,undefined
2767,18831,2024-12-25,livechat,It's say it's pending because your people haven't checked it yet!!!,undefined
2768,17945,2024-12-25,livechat,"Oh sick girl only seen one deposit for the time. OK, thank you",money_issue
2769,17814,2024-12-25,livechat,i do not see the bets before,undefined
2770,1898,2024-12-25,livechat,Hi. So I deposited 80$ and it says I should get 160 free spins for that but in my rewards it says I'm only getting 40 free spins,spin_issue money_issue
2771,19157,2024-12-25,livechat,4 depsots should exual 4 times the free spins],spin_issue money_issue
2772,18965,2024-12-25,livechat,But on my account using a Hotspot for internet,account_issue
2773,19133,2024-12-25,livechat,I can't help to feel like you guys are scamming me. I won that fair and square,spin_issue
2774,19013,2024-12-25,livechat,If it says it the way you explained it it's a scam,undefined
2775,18959,2024-12-26,livechat,Can I speak to an agent,undefined
2776,17783,2024-12-26,livechat,now I want to play but im thinking it might be happened again,game_issue
2777,17761,2024-12-26,livechat,"The deposit at the time said something different in terms of dollars and I qualified for that.  Now I learn that I am only a little bit off, is that really going to be a problem?",money_issue
2778,18833,2024-12-26,livechat,I am devastated,undefined
2779,4574,2024-12-26,livechat,Thats Not good Service for a loyal player,game_issue
2780,18568,2024-12-26,livechat,"Ok, my last wirhdrawl before Christmas almost took a similar long time",undefined
2781,19211,2024-12-26,livechat,Ok so vanders82 has been disabled no see thank you!!,undefined
2782,17712,2024-12-26,livechat,i opnly recieved bonus manis 3 times,money_issue
2783,18556,2024-12-26,livechat,is 4 times bonus mania,money_issue
2784,18599,2024-12-26,livechat,I deposited that earlier and it still hasn’t made it to my account,money_issue account_issue
2785,18740,2024-12-26,livechat,"Once again double-check yourself or call a senior! on the history you can see when there was a write-off. when there was a deposit, when put on the withdrawal. I made a deposit of 6 euros went to play slots and that's where I won my balance!!! and did not make a deposit when I had no deposit money!",money_issue game_issue
2786,18715,2024-12-26,livechat,hay my washout for 901$ said that it was rejected and to get ahold of support,undefined
2787,18873,2024-12-26,livechat,I sent to that address,undefined
2788,18151,2024-12-26,livechat,like star 4 star 3',undefined
2789,16001,2024-12-26,livechat,"Sorry,. Said he needed extra documents",undefined
2790,16569,2024-12-26,livechat,Sure but it's already taken,undefined
2791,18258,2024-12-26,livechat,yes my 75 free spins,spin_issue
2792,18877,2024-12-26,livechat,I didn't get the jackpot,game_issue
2793,18270,2024-12-26,livechat,Yes my deposit. But I won and played the play thru,money_issue game_issue
2794,18334,2024-12-26,livechat,Cad = Cardino right not dollar,undefined
2795,18810,2024-12-26,livechat,I can access the game I purchased bonus round for,money_issue game_issue account_issue
2796,16186,2024-12-26,livechat,And there's never been an extra charge,undefined
2797,18938,2024-12-26,livechat,"So basically,just another lie",undefined
2798,18499,2024-12-26,livechat,I know my account had more than that I I believe y'all are taking it on purpose,account_issue
2799,16390,2024-12-26,livechat,i was trying to mark the 800 spins give away,spin_issue
2800,15628,2024-12-26,livechat,im certain,undefined
2801,14946,2024-12-26,livechat,when they where meant to be 900,undefined
2802,18320,2024-12-26,livechat,Ok that's a pain for both of us but now I know and thank you,spin_issue
2803,18509,2024-12-26,livechat,Old photo wrong,undefined
2804,19049,2024-12-26,livechat,And it's says card acquire,undefined
2805,143,2024-12-26,telegram,i'm telling that the sound that i used where being charged $.40 every spin they were not free!!!!! i was suppose to receive a bonus play,money_issue spin_issue game_issue
2806,143,2024-12-26,telegram,it doesn't refresh the game to that bonus i won,money_issue game_issue
2807,143,2024-12-26,telegram,the rounds never got started,undefined
2808,143,2024-12-26,telegram,every time i get the wilds it doesn't pay me,game_issue
2809,18612,2024-12-26,livechat,"I think there was an issue because i tried receiving the funds on multiple occasions and it said the same thing, deposit $50",money_issue
2810,17714,2024-12-26,livechat,i did deposits after 1 am on the 20th december,money_issue
2811,18516,2024-12-26,livechat,it shows my address clearly,undefined
2812,19104,2024-12-26,livechat,Okay so from the 100 I already wagered how much can I cash out so far,money_issue
2813,11817,2024-12-26,livechat,Hello yesterday I have a message on m'y promotion that I receive 400 free spins wednesday promotion but any promo on m'y account today,spin_issue account_issue
2814,18292,2024-12-26,livechat,They sent me a confirmation email. But I don't want to confirm it.,account_issue
2815,19130,2024-12-26,livechat,I think it was 10 bucks,undefined
2816,12850,2024-12-26,livechat,I've never ever had problems like this with you guys. You've absolutely ruined my entire day. You guys are getting paid by the hour to do this work and fix it and it's not getting fixed and you're wanting me to keep giving up my time of playing in possibly winning money to wait for you to get your website fixed or whatever it is. Do you understand what I'm getting at?,money_issue game_issue
2817,3981,2024-12-26,telegram,"I just deposited $81 and pressed on Piggy mania, I didn't get the bonus, the money or an active player. I feel ripped off",money_issue spin_issue game_issue
2818,19400,2024-12-26,livechat,There happened a mistake,undefined
2819,18443,2024-12-26,livechat,I have no control over it,undefined
2820,18671,2024-12-26,livechat,Are you guys looking at the right account perhaps some confusion. I just activated my account today,account_issue
2821,18217,2024-12-26,livechat,Can I deposit through chime,money_issue
2822,18250,2024-12-26,livechat,Why can I get this,undefined
2823,19093,2024-12-26,livechat,No I just signed up how are they played,spin_issue game_issue
2824,5320,2024-12-26,livechat,Please.\nHelp me deposit a prepaid visa so that I can play,money_issue game_issue
2825,19405,2024-12-26,livechat,yes both of them,undefined
2826,14322,2024-12-27,livechat,why cant they . I NOTIFIED YOU GUYS WHEN I OPENED THE NEW ACCT CUZ OF BEING HACKED,undefined
2827,18988,2024-12-27,livechat,Anywhere the time is displayed on the website should mirror the time the casino is operating on to avoid confusion,undefined
2828,18899,2024-12-27,livechat,so it won’t let me Activate it you can see the difference between one that has been and one that hasn’t been you can cancel an active one,money_issue
2829,18336,2024-12-27,livechat,I may have messed up trying to choose a different game,game_issue
2830,18450,2024-12-27,livechat,"After i cash out $100, i still have credit in my account suddenly it went to $0. I want know what happened",money_issue account_issue
2831,18804,2024-12-27,livechat,I only made one transaction today,money_issue
2832,19463,2024-12-27,livechat,its pending in y account to. so it should bounce back,money_issue account_issue
2833,18976,2024-12-27,livechat,ive tried to do my bonuses and it’s not letting me,money_issue
2834,19460,2024-12-27,livechat,I’d appreciate if you can credit me for just the spins affected,spin_issue
2835,19210,2024-12-27,livechat,I did 10-25 spins per auto spin.,spin_issue
2836,19113,2024-12-27,livechat,I appreciate your help thank you,undefined
2837,10453,2024-12-27,livechat,My account is disabled,account_issue
2838,18579,2024-12-27,livechat,i can’t see it at the start it said play ur free spins i clicked on it it took me to the game but it’s wasn’t the bonus,money_issue spin_issue game_issue
2839,19095,2024-12-27,livechat,My roommate just received their loyalty bonus,money_issue
2840,3992,2024-12-27,telegram,I have evidence that your plinko game already knows the outcome before the balls even enter the x amount wins,game_issue account_issue
2841,19012,2024-12-27,livechat,Why can’t I load money from my card to play?  I have money no two factor even comes up,money_issue game_issue
2842,19044,2024-12-27,livechat,That's my Bitcoin address,money_issue
2843,18458,2024-12-27,livechat,No it doesn't tell me my max cash out now so that's what I need to know and I know that it said it was a $160 something when I started but I can't remember exactly now,money_issue
2844,18578,2024-12-27,livechat,"I deposited $50 to take advantage of the bonus mania but I don’t understand what I won, if anything",money_issue
2845,18547,2024-12-27,livechat,How would you do that,undefined
2846,19515,2024-12-27,livechat,Just have a happy holiday,undefined
2847,18750,2024-12-27,livechat,but 15 never was added,undefined
2848,19321,2024-12-27,livechat,this yhe 4th yime i didnt get a reeard for a calid vode its a waste of my miney at this point and i am not playing no more i keep losing,money_issue game_issue
2849,18434,2024-12-27,livechat,I guess I didn’t get anything for my deposits on the 19th then,money_issue
2850,918,2024-12-27,telegram,The small jackpot was if u won 222 then u get the $127 amount I won the smaller of the 2 jackpots,game_issue account_issue
2851,19027,2024-12-27,livechat,"I cannot hit not one bones on any slot that I play. Like no matter how much I put into it, I cannot hit the bone game. I’m just wondering if I cannot win anymore like Did I reach the max?",money_issue game_issue
2852,1351,2024-12-27,livechat,But thank you anywyas,undefined
2853,19478,2024-12-27,livechat,I closed the other account,account_issue
2854,18383,2024-12-27,livechat,These are the methods available,undefined
2855,18154,2024-12-27,livechat,can i speak with a real human mate,undefined
2856,1396,2024-12-27,livechat,Nope have a good day,undefined
2857,7353,2024-12-27,livechat,"Okay awesome, it went through fine",undefined
2858,15726,2024-12-27,livechat,Please just this last time . I'm a loyal customer,undefined
2859,18203,2024-12-27,livechat,Ok thanks hope it's getting done,undefined
2860,16486,2024-12-27,livechat,Am I eligible  for vip?,game_issue
2861,15989,2024-12-27,livechat,Code not working,undefined
2862,18627,2024-12-27,livechat,I won a quiz on Instagram and the code was sent directly to my dm,undefined
2863,2930,2024-12-27,telegram,the instagram Free spins didnt work,spin_issue
2864,19619,2024-12-27,livechat,I’ve read that ….. I ask because usev,undefined
2865,18215,2024-12-27,livechat,nice thankyou so much,undefined
2866,4012,2024-12-27,telegram,It's really tiring to verify on your site,undefined
2867,18545,2024-12-27,livechat,Can you look and see what bonus i am using please? I'm not sure what bonus or max cashout I can make.,money_issue
2868,8211,2024-12-27,livechat,oh wow that is dissapointing,undefined
2869,4012,2024-12-27,telegram,I understand I did some mistake dwe to misunderstanding,undefined
2870,19492,2024-12-27,livechat,Never Mind It works,undefined
2871,18222,2024-12-27,livechat,"I think I qualify, but I haven’t received an email",account_issue
2872,18937,2024-12-27,livechat,can you please review my account and let me know,account_issue
2873,109,2024-12-27,telegram,Is crash game not available for the bonus game,money_issue game_issue
2874,4022,2024-12-27,telegram,Can I have a no deposit bonus?,money_issue
2875,19064,2024-12-27,livechat,I deposit but did not recieve the money,money_issue
2876,1184,2024-12-27,livechat,Man I just sent a deposit and it was over the min before I sent it and I guess cash app went up on there fees cause it was right under  by the time it got to u guys,spin_issue money_issue
2877,19596,2024-12-27,livechat,isnt that kinda tough to hit,undefined
2878,18565,2024-12-28,livechat,Because I checked and I met the requirements,undefined
2879,17252,2024-12-28,livechat,its in my history,undefined
2880,19430,2024-12-28,livechat,For play this,game_issue
2881,4015,2024-12-28,telegram,What i wanted to ask is also i can cash our on the weekends?,money_issue
2882,4041,2024-12-28,telegram,Im trying to redeem my 15 free spins and everytime i try it tells me insufficient funds,spin_issue money_issue
2883,253,2024-12-28,telegram,Hi normally I always receive Decond chance free spins but I didn’t receive any,spin_issue
2884,18240,2024-12-28,livechat,I did send 2 bills with my adress on it,undefined
2885,19500,2024-12-28,livechat,I add 55 dollars in ltc and played it to now and now nits saying I have a bonus,money_issue game_issue
2886,19361,2024-12-28,livechat,I made a mistake lol thanks,undefined
2887,18326,2024-12-28,livechat,Ok one sec,money_issue
2888,19179,2024-12-28,livechat,The only reason that I got the 14 was because it was a percentage of my weekly deposits,money_issue
2889,2679,2024-12-28,livechat,Bonus spins isn't working,spin_issue money_issue
2890,19569,2024-12-28,livechat,my deposit is still stuck,money_issue
2891,19164,2024-12-28,livechat,Yes I did all that but it’s asking me to upload proof of deposit but I didn’t deposit,money_issue
2892,18973,2024-12-28,livechat,Yes I like that,undefined
2893,19658,2024-12-28,livechat,Hi Team regarding ticket #XNB8H I‘m unable to upload the picture for the Card which ends with 5845. this is a Virtual Card from a neo broker. In This case can you please remove it from my account? Many thanks and regards. Rene,spin_issue money_issue account_issue
2894,19225,2024-12-28,livechat,So what I should do?,undefined
2895,19356,2024-12-28,livechat,Hello i was a know why i haven't collected a by tickets for the tesla drawing,undefined
2896,18793,2024-12-28,livechat,And then you will need everything again?,undefined
2897,19856,2024-12-28,livechat,Customer service,undefined
2898,4071,2024-12-28,telegram,It’s been a month since you’ve made exceptions,spin_issue
2899,2207,2024-12-28,livechat,Can you please tell me how much it was,undefined
2900,4071,2024-12-28,telegram,I’d like to chat with upper management,undefined
2901,19181,2024-12-28,livechat,Are you able to confirm the last 4 digits so I can ensure it was mine?,undefined
2902,19478,2024-12-28,livechat,"Hello , I have a Problem with my Account Verifikation , I send all to you but there is a Problem with withdraw Money , please Check",money_issue account_issue
2903,2331,2024-12-28,livechat,Hey there Olivia. Hope ur day is full of oi,undefined
2904,18652,2024-12-28,livechat,The 1 hour already,undefined
2905,19734,2024-12-28,livechat,Ja .Backup Code s hab ich alle probiert gehn auch nicht  .,undefined
2906,18518,2024-12-28,livechat,So let’s say I bet $40 right now. Is that gonna be taken out for the money deposited or from the Friday bonus,money_issue
2907,1643,2024-12-28,livechat,Then why wouldn't ask me to check my gaming account for my balance on the block Explorer?,game_issue account_issue
2908,19134,2024-12-28,livechat,also dont send me marketing btw,undefined
2909,19312,2024-12-28,livechat,So please tell me when I activated this and prove me wrong,undefined
2910,19493,2024-12-28,livechat,That's the game,game_issue
2911,18586,2024-12-28,livechat,Hey Olivia,undefined
2912,18402,2024-12-28,livechat,i sent again a picture whitout the cvv and the 6middle digits,undefined
2913,18939,2024-12-28,livechat,you ve sent me again the money so I got to wait that the documents are verified and then I try again to do the deposit?,money_issue
2914,18986,2024-12-28,livechat,i ve sent all the documents that you ve been asking me,undefined
2915,19385,2024-12-28,livechat,Why’s it taking so long to cash out,money_issue
2916,19316,2024-12-28,livechat,you're amazing the real support hero,undefined
2917,19571,2024-12-28,livechat,Expiration is still 23 hours,undefined
2918,18648,2024-12-28,livechat,That's what I get with mirror site,undefined
2919,4036,2024-12-28,livechat,That's all for now have a great day,undefined
2920,19654,2024-12-28,livechat,So that would be the 27th right,undefined
2921,19602,2024-12-28,livechat,Well that sure is strange cionsidering all those times and dates are completely different to what’s in my history,undefined
2922,19641,2024-12-28,livechat,That's all thanks,undefined
2923,19288,2024-12-28,livechat,Activate my acccoint wha is ur problem,account_issue
2924,19372,2024-12-28,livechat,no its not,undefined
2925,19399,2024-12-28,livechat,i used now chrome the same thing,undefined
2926,952,2024-12-28,livechat,Ok i added my birthdate,undefined
2927,18804,2024-12-29,livechat,I didn’t go to that,undefined
2928,3501,2024-12-29,livechat,Okay so the deposits for the consecutive days does not count towards the promotion?,money_issue account_issue
2929,16731,2024-12-29,livechat,i have been so happy with you guys,undefined
2930,2593,2024-12-29,livechat,What deposit?,money_issue
2931,18926,2024-12-29,livechat,from cash app?,money_issue
2932,19628,2024-12-29,livechat,ohhhh.  oops.  sorry my mistake,undefined
2933,18792,2024-12-29,livechat,No there was another one,money_issue
2934,19796,2024-12-29,livechat,You can’t do this once,undefined
2935,18964,2024-12-29,livechat,It's been confirmed already,undefined
2936,19947,2024-12-29,livechat,does this look right?,undefined
2937,18795,2024-12-29,livechat,I'm a VIP player and I got my mom's playing I can get you more players,game_issue
2938,19554,2024-12-29,livechat,I accidentally allowed my last round of frees spins to expire,spin_issue
2939,19565,2024-12-29,livechat,No it wasn’t,undefined
2940,19852,2024-12-29,livechat,"Hi, I spoke with someone earlier And I was supposed to receive a 5% cashback bonus for a 24 hour. Period. That ended about six hours ago and I still have not received it.",money_issue
2941,19922,2024-12-29,livechat,Not interested in copy paste BS response,undefined
2942,19267,2024-12-29,livechat,You guys are getting fucking ridiculous. I hate this casino so much. \n\n\nBye.,undefined
2943,13185,2024-12-29,livechat,Not winning not wonsn,undefined
2944,18649,2024-12-29,livechat,I did not deposit on this shitty site to talk to you,money_issue
2945,19972,2024-12-29,livechat,I've just requested a withdraw hoping I did it right,undefined
2946,19701,2024-12-29,livechat,I sent my deposit wondering why it didn’t make it on yet,money_issue
2947,19973,2024-12-29,livechat,So where is my 100% deposit bonus,money_issue
2948,18748,2024-12-29,livechat,My account has been suspended,account_issue
2949,19882,2024-12-29,livechat,Waiting.......,undefined
2950,19947,2024-12-29,livechat,Why don't you gift donations?,undefined
2951,15510,2024-12-29,livechat,You people are real pieces of work. All you know to say is give us more money and you might get one of our promotional deals with a deposit.,money_issue
2952,19372,2024-12-29,livechat,I’m also traveling for holidays I’m not in Armenia,undefined
2953,19341,2024-12-29,livechat,How much longer to get verified,undefined
2954,19763,2024-12-29,livechat,Wtf? Shouldn't all that be effective immediately,undefined
2955,19056,2024-12-29,livechat,Where is my fucking deposit bonus of 100% and 180 freespins???? FUCKING NIGGERS,spin_issue money_issue
2956,18568,2024-12-29,livechat,Why do you need that you guys told me I can play from a different country I’m not in Armenia,game_issue account_issue
2957,18674,2024-12-29,livechat,still have issue with free spins after logging off etc,spin_issue account_issue
2958,19806,2024-12-29,livechat,So I made this transaction 10 hours ago and it still hasn’t showed up on my account but on Coinbase it says that the transaction went through,account_issue
2959,18904,2024-12-29,livechat,Solo quiero saber si puedo descargar una aplicación,spin_issue
2960,20018,2024-12-29,livechat,I don’t put anymore money,money_issue
2961,19323,2024-12-29,livechat,I noticed that half way trough frees pins,spin_issue
2962,18957,2024-12-29,livechat,Which game is it?,game_issue
2963,19554,2024-12-29,livechat,I never asked to use a welcome bonus I did not initiate that,money_issue
2964,18642,2024-12-29,livechat,I thought I had won the jackpotz mini jackpot by hitting $223.20,game_issue
2965,18977,2024-12-29,livechat,"Oh man,  okay I understand so it's not finalized until after the gamble feature is completed",undefined
2966,19186,2024-12-29,livechat,I just deposited,money_issue
2967,19744,2024-12-29,livechat,"I have a bank statement that was issued on 30th of october, is this okay to upload?",undefined
2968,19595,2024-12-29,livechat,Where is my crypto deposit ?,money_issue
2969,19225,2024-12-29,livechat,Alright sweet thank you hopefully goes in soon,undefined
2970,1077,2024-12-29,livechat,"But yeah, so I don't know why I'm being told that what I won after the playthru requirement had been met on 2024/12/06 is being forfeited along with everything but the allowed $180 I was able to keep from that bonus(which is how a NDB works, I know this) but I won quite a bit more after the requirement had been made but before the adjustment happened and Im being told that's getting forfeited with everything I won with the bonus even tho the bonus didn't pertain to the additional winnings",money_issue game_issue
2971,2243,2024-12-30,livechat,This willbe yhe third yime i,undefined
2972,18963,2024-12-30,livechat,my freespins arent working,spin_issue
2973,1367,2024-12-30,livechat,It's doin the same thing,undefined
2974,18793,2024-12-30,livechat,sry for the caps,undefined
2975,19666,2024-12-30,livechat,And I lost the money I won,money_issue
2976,1716,2024-12-30,telegram,Impossible. I've never used bonus because I don't do wager requirements look at my history,money_issue
2977,1304,2024-12-30,livechat,oh i apoligize about that,undefined
2978,19220,2024-12-30,livechat,Hi my friend,undefined
2979,19485,2024-12-30,livechat,Wait i send screenshot,undefined
2980,19345,2024-12-30,livechat,First then the 600,undefined
2981,18886,2024-12-30,livechat,That's most definitely not the address I put in.,undefined
2982,19466,2024-12-30,livechat,it shouldn’t be able to be sent if that’s the case,money_issue
2983,18984,2024-12-30,livechat,have a great night,undefined
2984,14209,2024-12-30,livechat,Tell me what's wrong with that,undefined
2985,18636,2024-12-30,livechat,I sent it a crypto,undefined
2986,2460,2024-12-30,telegram,What’s the reason of the unplanned maintenance,undefined
2987,9484,2024-12-30,livechat,When I try to sign in,spin_issue
2988,4145,2024-12-30,telegram,Never used any been unable to see how game are,game_issue
2989,19004,2024-12-30,livechat,You can see that!!!,undefined
2990,19633,2024-12-30,livechat,What did I win and how do I claim it,undefined
2991,20210,2024-12-30,livechat,Can you please remove the bonus for my account? I want to play with just my money.,money_issue game_issue account_issue
2992,19890,2024-12-30,livechat,"Hi, can you please erase the bonus from my account please?",money_issue account_issue
2993,19955,2024-12-30,livechat,On all of the other websites I have never had a mix-up like this happen.,money_issue
2994,11637,2024-12-30,livechat,I just completed my level up 12 and I did not receive the $100 that I’m supposed to get for completion,undefined
2995,193,2024-12-30,telegram,OK so the game is back up but the bonus isn't showing,money_issue game_issue
2996,19117,2024-12-30,livechat,I've done that already,undefined
2997,20019,2024-12-30,livechat,I don’t the transaction like I normally do,undefined
2998,15290,2024-12-30,livechat,All foenme,undefined
2999,19581,2024-12-30,livechat,Yes but it appears like if I took it already and I haven't deposit on Monday fot that reason,money_issue
3000,20020,2024-12-30,livechat,Hi ann I am having trouble locating my free spins from my first deposit I made earlier today with the welcome bonus,spin_issue money_issue
3001,19103,2024-12-30,livechat,So I spun 2 $20 cent bets before I noticed wat was going on for some reason my deposit screen has Monday bonuses on it without asking me or any thing but u shouldn’t be able to take my money because I don’t want ur bonus,spin_issue money_issue
3002,4342,2024-12-30,livechat,Hmm....my boyfriend just used a code from chipy but he had to message u guys and u guys loaded it for him,undefined
3003,4673,2024-12-30,livechat,i did all that and still dont see the 400$+,undefined
3004,19825,2024-12-30,livechat,No just try again it is smaller ammount now...,account_issue
3005,19529,2024-12-30,livechat,Hello I try to withdraw my money but money come back in my account game? Can you let me know why please,money_issue game_issue account_issue
3006,15892,2024-12-30,livechat,A picture of the front and back of one of my cards,money_issue
3007,19565,2024-12-30,livechat,Hi there Milo how are you doing?,undefined
3008,15577,2024-12-30,livechat,I would like to add a new card,undefined
3009,15976,2024-12-30,livechat,I'm unable to provide it,undefined
3010,16393,2024-12-30,livechat,So how do I have it verified when I have lost it 😅,undefined
3011,19913,2024-12-30,livechat,no thats it,undefined
3012,19356,2024-12-30,livechat,But the game I played doesn’t even have a Max button,game_issue
3013,19660,2024-12-30,livechat,all i done,undefined
3014,19454,2024-12-30,livechat,there is no chanse ?,undefined
3015,19814,2024-12-30,livechat,I was so happy that i won on that Game and now is my win away and my deposit,money_issue game_issue
3016,15701,2024-12-30,livechat,I mean if over $40 worth of play isn't enough to get 3% so that I can have my 100 spins then something is not right on your end,spin_issue game_issue
3017,812,2024-12-30,livechat,Hi Scarelette - thanks. That's a shame :-(,undefined
3018,258,2024-12-30,livechat,"No, there's nothing else.I need help with thank you so much.I appreciate it.And I hope you have a good rest of your week",undefined
3019,19216,2024-12-31,livechat,Do you know if there is a delay right now,undefined
3020,19782,2024-12-31,livechat,but believe me i never face thats kond of issue before wirh any casino,undefined
3021,193,2024-12-31,telegram,OK so is there a bonus available for my account?,money_issue account_issue
3022,19084,2024-12-31,livechat,Next one I'll make it hahah,money_issue
